,Name,Date Unblocked,Website,Archived Block Message[0],Archived Block Message[1],Block Message Screenshot,Website Archives[0],Website Archives[1],URL Country
134,centraljersey.com,,http://www.centraljersey.com,https://archive.is/5K8bZ,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-centraljersey-com.png,,,"US
"
135,Charleston Daily Mail,,https://www.wvgazettemail.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wvgazettemail-com.png,,,
136,Charleston Express,2018-09-04,http://www.charlestonexpress.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-charlestonexpress-com.png,https://web.archive.org/web/2/http://www.charlestonexpress.com,,
137,Cheboygan Daily Tribune,2018-08-27,http://www.cheboygannews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-cheboygannews-com.png,https://web.archive.org/web/2/http://www.cheboygannews.com,,
138,Chelmsford Independent,,http://chelmsford.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/chelmsford-wickedlocal-com.png,https://web.archive.org/web/2/http://chelmsford.wickedlocal.com,,
139,Cherokee County News-Advocate,2018-08-27,http://www.sekvoice.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-sekvoice-com.png,https://web.archive.org/web/2/http://www.sekvoice.com,,
140,Chicago Tribune,,https://www.chicagotribune.com,https://archive.fo/cjghP,https://web.archive.org/web/20180811180214/http://www.tronc.com/gdpr/chicagotribune.com/,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-chicagotribune-com.png,https://web.archive.org/web/2/http://www.chicagotribune.com/,,
141,"Chickasha Express Star (Chickasha, OK)",,https://www.chickashanews.com,https://archive.fo/Pwvse,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-chickashanews-com.png,,,"US
"
142,Chillicothe Times-Bulletin,,http://www.chillicothetimesbulletin.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-chillicothetimesbulletin-com.png,https://web.archive.org/web/2/http://www.chillicothetimesbulletin.com,,
143,China Global Television Network (CGTN),2018-09-16,https://www.cgtn.com,https://archive.fo/VbvUM,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-cgtn-com.png,https://web.archive.org/web/2/https://www.cgtn.com/,,"CN
"
144,"Chino Champion (Chino Valley, California)",,http://www.championnewspapers.com,https://archive.is/AyeIC,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-championnewspapers-com.png,,,"US
"
145,"Choteau Acantha (Choteau, Montana)",,http://www.choteauacantha.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-choteauacantha-com.png,https://web.archive.org/web/2/http://www.choteauacantha.com/,,
146,"Christian County Headliner News (Ozark, Missouri)",,https://ccheadliner.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/ccheadliner-com.png,https://web.archive.org/web/2/https://ccheadliner.com/,,
147,"Circleville Herald (Circleville, Ohio)",,https://www.circlevilleherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-circlevilleherald-com.png,https://web.archive.org/web/2/https://www.circlevilleherald.com,,
148,"Citizen Tribune (Morristown, Tennessee)",,https://www.citizentribune.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-citizentribune-com.png,https://web.archive.org/web/2/https://www.citizentribune.com,,
149,"Citrus County Chronicle (Crystal River, Florida)",,https://www.chronicleonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-chronicleonline-com.png,https://web.archive.org/web/2/https://www.chronicleonline.com/,,
150,"Claremore Daily Progress (Claremore, OK)",,https://www.claremoreprogress.com,https://archive.is/MLrMA,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-claremoreprogress-com.png,,,"US
"
151,Clarksdale Press Register,2018-11-01,https://www.pressregister.com,https://archive.is/mkEuH,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-pressregister-com.png,https://web.archive.org/web/2/http://www.pressregister.com/,,"US
"
152,Clay Center Dispatch,,http://www.ccenterdispatch.com,https://archive.is/Xrf1G,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ccenterdispatch-com.png,https://web.archive.org/web/2/http://www.ccenterdispatch.com/,,
153,"Clayton News (Jonesboro, Georgia)",,https://www.news-daily.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-news-daily-com.png,https://web.archive.org/web/2/https://www.news-daily.com/,,
154,Clearfield Progress,,http://www.theprogressnews.com,https://archive.is/FQuDw,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-theprogressnews-com.png,,,
155,"Cleburne Times Review (Cleburne, TX)",,https://www.cleburnetimesreview.com,https://archive.is/9IJ1i,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-cleburnetimesreview-com.png,,,"US
"
156,Cleveland Jewish News,,https://www.clevelandjewishnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-clevelandjewishnews-com.png,https://web.archive.org/web/2/https://www.clevelandjewishnews.com/,,
157,"Clinton Herald (Clinton, IA)",,https://www.clintonherald.com,https://archive.is/nlx2i,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-clintonherald-com.png,,,"US
"
158,CLTV,,https://cltv.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/cltv-com.png,https://web.archive.org/web/2/http://cltv.com/,,
159,"CNHI, LLC",,https://www.cnhi.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-cnhi-com.png,,,"US
"
160,"Cody Enterprise (Cody, Wyoming)",,http://www.codyenterprise.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-codyenterprise-com.png,https://web.archive.org/web/2/http://www.codyenterprise.com/,,
161,Cohasset Mariner,,http://cohasset.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/cohasset-wickedlocal-com.png,https://web.archive.org/web/2/http://cohasset.wickedlocal.com,,
162,"Collectors Journal (Vinton, Iowa)",,http://www.collectorsjournal.com,https://archive.fo/v8862,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-collectorsjournal-com.png,,,"US
"
163,College Heights Herald,,https://wkuherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/wkuherald-com.png,,,"US
"
164,Collegiate Times,,http://www.collegiatetimes.com,https://archive.fo/pArYw,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-collegiatetimes-com.png,https://web.archive.org/web/2/http://www.collegiatetimes.com/,,
165,Columbia Daily Tribune,2018-08-27,http://www.columbiatribune.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-columbiatribune-com.png,https://web.archive.org/web/2/http://www.columbiatribune.com,,
166,Columbia Missourian,2018-09-06,https://www.columbiamissourian.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-columbiamissourian-com.png,,,
167,Columbus Telegram,,https://columbustelegram.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/columbustelegram-com.png,https://web.archive.org/web/2/https://columbustelegram.com/,,
168,"Commercial News (Danville, IL)",,https://www.commercial-news.com,https://archive.fo/yYo4L,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-commercial-news-com.png,,,"US
"
169,"Commonwealth Journal (Somerset, KY)",,https://www.somerset-kentucky.com,https://archive.fo/vxGYk,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-somerset-kentucky-com.png,,,"US
"
170,Community News,,http://www.cnweekly.com,https://archive.fo/dcZDP,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-cnweekly-com.png,https://web.archive.org/web/2/http://www.cnweekly.com/,,"US
"
171,Concordia Blade-Empire,2018-09-28,https://www.bladeempire.com,https://archive.fo/RKjhf,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-bladeempire-com.png,,,
172,Connecticut Post,,http://www.ctpost.com,https://archive.fo/Meg9q,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ctpost-com.png,https://web.archive.org/web/2/http://www.ctpost.com/,,"US
"
173,Constitution Tribune,2018-08-27,http://www.chillicothenews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-chillicothenews-com.png,https://web.archive.org/web/2/http://www.chillicothenews.com,,
174,"Cooperstown Crier (Cooperstown, NY)",,https://www.coopercrier.com,https://archive.fo/ECU0d,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-coopercrier-com.png,,,"US
"
175,"Coronado Eagle & Journal (Coronado, California)",,http://www.coronadonewsca.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-coronadonewsca-com.png,https://web.archive.org/web/2/http://www.coronadonewsca.com,,
176,"Corsicana Daily Sun (Corsicana, TX)",,https://www.corsicanadailysun.com,https://archive.fo/YKdhK,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-corsicanadailysun-com.png,,,"US
"
177,Corvallis Gazette-Times,,https://www.gazettetimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-gazettetimes-com.png,https://web.archive.org/web/2/https://www.gazettetimes.com/,,
178,Country Gazette,,http://bellingham.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/bellingham-wickedlocal-com.png,https://web.archive.org/web/2/http://bellingham.wickedlocal.com,,
179,Country Guide,,http://country-guide.ca,https://archive.fo/1ScjP,,https://data.verifiedjoseph.com/files/gdpr-screenshots/country-guide-ca.png,https://web.archive.org/web/2/https://www.country-guide.ca/,,"CA
"
180,Country Media Inc,,https://countrymedia.net,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/countrymedia-net.png,https://web.archive.org/web/2/https://countrymedia.net,,"US
"
181,Courier Express,,http://www.thecourierexpress.com,https://archive.fo/ZfL62,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thecourierexpress-com.png,,,"US
"
182,"Courier-Tribune (Liberty, MO)",,http://www.mycouriertribune.com,https://archive.fo/IgsRA,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-mycouriertribune-com.png,,,"US
"
183,"Creighton News  (Creighton, Nebraska)",,http://www.creightonnews.com,https://archive.is/utVQq,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-creightonnews-com.png,,,"US
"
184,Crestview News Bulletin,2018-08-20,https://www.crestviewbulletin.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-crestviewbulletin-com.png,https://web.archive.org/web/2/https://www.crestviewbulletin.com,,
185,Crookston Daily Times,,http://www.crookstontimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-crookstontimes-com.png,https://web.archive.org/web/2/http://www.crookstontimes.com,,
186,"Crossville Chronicle (Crossville, TN)",,https://www.crossville-chronicle.com,https://archive.fo/p98D8,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-crossville-chronicle-com.png,,,"US
"
187,Crow River Media,,https://www.crowrivermedia.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-crowrivermedia-com.png,https://web.archive.org/web/2/https://www.crowrivermedia.com/,,"US
"
188,CTNow,,https://www.ctnow.com,https://archive.fo/1qd03,https://web.archive.org/web/20180813112827/http://www.tronc.com/gdpr/ctnow.com/,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ctnow-com.png,,,
189,"Culpeper Star-Exponent (Culpeper, Virginia)",,https://www.starexponent.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-starexponent-com.png,http://web.archive.org/web/2/https://www.starexponent.com,,"US
"
190,Cumberland Times-News,,https://www.times-news.com,https://archive.fo/N9lT5,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-times-news-com.png,https://web.archive.org/web/2/http://www.times-news.com/,,"US
"
191,CW South Florida,,http://sflcw.com,https://archive.fo/hcEk3,,https://data.verifiedjoseph.com/files/gdpr-screenshots/sflcw-com.png,https://web.archive.org/web/2/http://sflcw.com/,,
192,CW39 Houston,,https://cw39.com,https://archive.fo/HjEbc,,https://data.verifiedjoseph.com/files/gdpr-screenshots/cw39-com.png,https://web.archive.org/web/2/https://cw33.com/,,
193,Daily Ardmoreite,2018-08-27,https://www.ardmoreite.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ardmoreite-com.png,https://web.archive.org/web/2/http://www.ardmoreite.com,,
194,Daily Beacon (University of Tennessee),,http://www.utdailybeacon.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-utdailybeacon-com.png,https://web.archive.org/web/2/http://www.utdailybeacon.com,,
195,Daily Commercial,2018-11-13,https://www.dailycommercial.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailycommercial-com.png,https://web.archive.org/web/2/https://www.dailycommercial.com,,
196,Daily Herad (Utah),,https://www.heraldextra.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-heraldextra-com.png,https://web.archive.org/web/2/https://www.heraldextra.com/,,"US
"
197,Daily Herald (North Carolina),2018-09-24,https://rrdailyherald.com,https://archive.fo/VrYYW,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-rrdailyherald-com.png,https://web.archive.org/web/2/http://www.rrdailyherald.com/,,"US
"
198,Daily Iberian,,https://www.iberianet.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-iberianet-com.png,,,
199,"Daily Jefferson County Union (Fort Atkinson, Wisconsin)",,https://www.dailyunion.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailyunion-com.png,https://web.archive.org/web/2/https://www.dailyunion.com/,,
200,Daily Journal (Illinois),,https://www.daily-journal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-daily-journal-com.png,https://web.archive.org/web/2/http://www.daily-journal.com/,,
201,Daily Journal (Missouri),,https://dailyjournalonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/dailyjournalonline-com.png,https://web.archive.org/web/2/https://dailyjournalonline.com/,,
202,Daily Local News,,https://www.dailylocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailylocal-com.png,https://web.archive.org/web/2/https://www.dailylocal.com/,,"US
"
203,Daily Messenger (MPNnow),,http://www.mpnnow.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-mpnnow-com.png,https://web.archive.org/web/2/http://www.mpnnow.com,,
204,"Daily News-Record (Harrisonburg, Virginia)",,http://www.dnronline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dnronline-com.png,https://web.archive.org/web/2/http://www.dnronline.com/,,"US
"
205,Daily Press,,https://www.dailypress.com,https://archive.fo/QoMIr,https://web.archive.org/web/20180811135808/http://www.tronc.com/gdpr/dailypress.com/,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailypress-com.png,https://web.archive.org/web/2/http://dailypress.com/,,
206,Daily Review Atlas,2018-08-27,http://www.reviewatlas.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-reviewatlas-com.png,https://web.archive.org/web/2/http://www.reviewatlas.com,,
207,"Daily Star Journal (Warrensburg, MO)",,http://www.dailystarjournal.com,https://archive.fo/7XU7g,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailystarjournal-com.png,,,"US
"
208,"Daily Tribune (Clinton Township, Michigan)",,https://www.dailytribune.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailytribune-com.png,https://web.archive.org/web/2/https://www.dailytribune.com/,,"US
"
209,Dallas County News,2018-08-23,http://www.adelnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-adelnews-com.png,https://web.archive.org/web/2/http://www.adelnews.com,,
210,Dallas News,,https://www.dallasnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dallasnews-com.png,https://web.archive.org/web/2/https://www.dallasnews.com/,,
211,Danvers Herald,,http://danvers.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/danvers-wickedlocal-com.png,https://web.archive.org/web/2/http://danvers.wickedlocal.com,,
212,DCMilitary.com,,https://www.dcmilitary.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dcmilitary-com.png,https://web.archive.org/web/2/http://www.dcmilitary.com,,
213,Dedham Transcript,,http://dedham.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/dedham-wickedlocal-com.png,https://web.archive.org/web/2/http://dedham.wickedlocal.com,,
214,Delaware 105.9 FM,,https://www.delaware1059.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-delaware1059-com.png,,,"US
"
215,Delaware County NewsNetwork,,http://www.delconewsnetwork.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-delconewsnetwork-com.png,https://web.archive.org/web/2/http://www.delconewsnetwork.com/,,"US
"
216,Delta Democrat Times,,http://www.ddtonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ddtonline-com.png,https://web.archive.org/web/2/http://www.ddtonline.com/,,"US
"
217,"Denton Record-Chronicle (Denton, Texas)",,https://www.dentonrc.com,https://archive.fo/NxTLn,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dentonrc-com.png,,,"US
"
218,Derry News / Weekender Derry (NH),,https://www.derrynews.com,https://archive.fo/VTbQV,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-derrynews-com.png,,,"US
"
